,id,name,lat,lng,checkinsCount,tipCount,usersCount
97507,4ac518faf964a52025b020e3,The Life Centre,51.507700745002715,-0.19539356231689453,349,1,62
97524,4eff22930e618ea765ffc1a5,Tranquility Nail & Beauty,51.507544687045254,-0.19468609981651472,100,3,39
97541,4f87d854e4b03a0f23f15d32,Palace Garden Terrace Notting hill gate,51.506397927455694,-0.19336984491834636,25,0,16
97551,4e8358e3f5b907135ec6ba0a,Watch Department in Harrods,51.5062643,-0.1934629,7,0,6
97553,509faba4e4b0fe0aa5e93e74,Pomodorino,51.507494,-0.194685,23,3,19
97554,4ac518dbf964a520fda820e3,Black & Blue,51.508543,-0.195115,435,5,262
97555,50d5fea7e4b05cc5d775a6c4,L'Eto,51.508437379295394,-0.19506053958173727,176,3,110
97558,50426c50e4b09fb67b2175dc,30 Brunswick Gardens,51.50653839111328,-0.19344669580459595,7,0,1
97586,4e82d81949016d9ffe9ea328,RedCat Solutions,51.507725,-0.070039,5,0,2
97587,52e115f6498ed61d001d8cda,Freebird Burritos,51.50856929424609,-0.06790102974032268,2,0,1
97588,4e6dbe6d14955284ba642468,Thales,51.507604662477696,-0.0673025224454958,48,0,14
97589,4f9096f4e4b08d48ccba2799,City Quay,51.507847,-0.068794,3,1,2
97615,4e87321582310ce11ea2863d,Ebb,51.507613421901425,-0.06992863179759722,11,0,4
97617,4d484b7756eab60c36924086,Most Wanted Fashion Revolution,51.50772,-0.069987,3,0,2
97667,5287b7ad11d233923dd16c53,The Slug And Lettuce,51.508432450001784,-0.07353218185878396,79,3,75
97673,50ed5e70e4b034e53ed99ae0,St. Katherine Docks Café,51.50753919224631,-0.0724809872646428,40,1,34
97678,4ac518caf964a520b9a520e3,The Ivory,51.50731922721583,-0.07278853451508711,20,0,13
97706,50113a16e4b0d93bf6c509e0,Phoenicia,51.50732,-0.072678,1,0,1
97709,4e713a131495e4ca13c74d06,N550 Bus to Canning Town,51.507307676311356,-0.07258633475701096,20,0,12
97737,5273fef611d24671a3814afb,STARTUPHACKS,51.50721072080495,-0.07378122431002057,5,0,2
97739,4dd401121f6e5374d6e6a315,Quadrangle,51.5072755,-0.07366951428571429,11,1,4
97745,4db4228e81543d71da3ef5a4,The Crown Jewels,51.508416040403645,-0.07580235034272623,2059,15,1848
97762,4bd33ac6a8b3a593ec6b695f,The Dog House (tower Bridge),51.5073333249543,-0.07469912205245006,4,0,4
97768,525941ff11d227afc0cfaa49,Lanthorn Tower,51.507927373653175,-0.07528838899103016,10,0,10
97790,5114f42ae4b01450d2858cb1,Ravens Shop,51.50773833654389,-0.0758292552809768,9,0,7
97794,509908a0e4b031e7dd6c2c71,Medieval Palace Shop,51.507536,-0.075922,2,0,1
97796,4dce60c2ae603b786d2d34ff,St Peter ad Vincula,51.50807717484323,-0.07530903118630622,18,0,16
97799,4db7fbf8f7b15ca52cdfcbd6,St john's Chapel,51.50740857934243,-0.0762421659643665,15,0,15
97812,511f8fcbe4b0c66bce117d93,Medieval Palace,51.50733718804618,-0.07667197526169024,4,0,4
97821,4b5c746ff964a520b43029e3,Liberty Bounds (Wetherspoon),51.50959718054336,-0.07862091064453125,2920,31,1861
97822,4af806e4f964a520bc0a22e3,Wagamama,51.508819128488135,-0.07880941269165355,1124,13,887
97823,50c33ca7e4b0bc536dc96bd4,Costa Coffee,51.50894749368184,-0.07874119303963147,398,10,320
97827,52853d5211d21362edff231f,Tower of London Icerink,51.508645245244765,-0.07803474675168985,38,2,38
97828,51cc2f1f498e453417047d0d,Executioners Mound,51.508344,-0.076909,5,0,5
97829,4b7c4836f964a5207d892fe3,Gourmet Burger Kitchen,51.50887601013219,-0.0791788101196289,538,14,381
97850,4e1751ee814da5f5525636e9,Tower Hill Plaza,51.5088092345167,-0.07832050323486328,381,0,315
97851,4c3c250786ce328ff05bab2d,Marsh & McLennan Companies UK Headquarters,51.50884262233667,-0.07979035377502441,1465,0,143
97856,4c2f077d452620a10bda1c0f,The Tower Shop,51.50825499313081,-0.07863163948059082,249,0,234
97857,4ba74639f964a5201f8939e3,EAT.,51.50899620599346,-0.0784921646118164,127,1,122
97858,4c307a3d452620a17d291f0f,Subway,51.50820824957313,-0.07866382598876953,196,2,173
97859,4b437a9af964a52058e125e3,All Bar One,51.509626,-0.07941,631,8,454
97873,4fa20575e3fff5331fb1bf43,Dixie Queen Paddle Boat,51.507273368348315,-0.07952213287353516,48,0,41
97874,4b17d49ef964a520a1c823e3,The Hung Drawn and Quartered,51.5095871643658,-0.0807344913482666,1170,9,901
97879,4c63eae17c9def3b2825e61c,KFC,51.50892943055412,-0.0787496566772461,483,8,303
97883,4e5c1e4fbd41ab6bfd129566,Dutch Master,51.507376068721605,-0.07994695490763595,30,0,23
97884,4c2a35fc2219c9287abda248,Zizzi,51.50935679167466,-0.0798654556274414,411,10,276
97885,50167348e4b08f147d66201e,CNA Insurance Company Ltd,51.50744288275587,-0.07981522909141929,3,0,1
97912,4d10863cc3dc3704cd893974,Five,51.507038,-0.080822,1,0,1
97914,51346f48e4b098c27b923f4d,guoman towers restroom,51.50739574669499,-0.08119163696324505,2,0,1
97915,4e78834bb61ce1c8988bef71,Custom House Walkway,51.50850206542486,-0.08226871490478516,24,0,12
97918,4da2b099bf22a1435070b7f8,United Designers,51.507553,-0.08114,1,0,1
97927,5118e5dae4b03dc123056ed7,Finovate,51.509051630533286,-0.08401865678984743,135,2,91
97962,4b44805df964a520b2f525e3,The Northern and Shell Building,51.50925135663878,-0.0847482840532213,898,2,190
97963,52a1cca711d2b6925134d89d,Viet Cafe,51.50798385353027,-0.08425062472262736,8,0,7
97964,4ac518e9f964a520e6ab20e3,Old Billingsgate,51.50884929989774,-0.08407115936279297,2268,5,1617
97966,4b06d7eef964a5203ef122e3,The Walrus & The Carpenter,51.509456499097546,-0.08455366320245673,1705,13,469
97968,4fa2aa95e4b04c7031515d17,YouView,51.5090615385166,-0.08462097630988073,119,1,28
97969,4decff29fa766152f056b055,Lewis Carroll Dining Room (Walrus & Carpenter),51.509367,-0.08445,393,2,33
97972,4ad3bd1ff964a5200ee620e3,St Dunstan in the East Garden,51.50956379327632,-0.08255302906036377,448,2,176
97973,52952fc711d25274228f5628,Premier Inn,51.5096115138718,-0.08346409211971544,35,0,15
97974,52fa00b4498ebcdab28bd933,Customs House,51.508437,-0.082923,1,0,1
97980,4ac518d1f964a520e0a620e3,London Bridge,51.50818153894719,-0.08754730224609375,18446,63,11649
98009,4de24d67fa7651589efaed13,Aurora Clipper,51.507144116617845,-0.08392640738120852,20,0,15
98027,4c206ff8e923ef3b18ed4e54,St Magnus House,51.50890272035099,-0.08591651916503906,903,2,48
98033,525101db11d25eb1a39a2fca,River Thames,51.508150874798524,-0.08742291576717716,58,0,54
98065,4cd80c25a42b236aae7bfd08,Adelaide House,51.50919653172424,-0.0868070125579834,916,3,92
98069,52147cbdbce68445042fba61,Herbal skin care products,51.507300079506656,-0.08606672286987305,0,0,0
98095,4d553d9916a6b60c4f7d48f8,Alibi,51.509027,-0.086933,492,2,22
98096,51dd822c498e223d331531ee,St Magnus Gardens,51.50902423351103,-0.08634731787443875,20,1,6
98097,510f8027e4b04d5bba276bae,Miracle Partners,51.507579,-0.086789,3,0,1
98117,4fd5eed8e4b02c7fc5020e89,london cannon street gateline,51.507324322125754,-0.0877932732662618,94,0,21
98118,51e69fda498e392abcdc55c0,Munro & Forster,51.50732952319902,-0.08764449747413795,6,0,1
98158,4e9af8e54690c2133544d0dd,Bus Stop Y,51.50640554295789,-0.08803807785799075,21,0,7
98181,5234c6d6498ea8a7721b1dca,Alma's Pizzeria,51.507246,-0.089832,1,0,1
98184,525d66f711d2ac4ae4cfc1ef,St Mary Overie's Dock,51.50710165610474,-0.09032848492544512,8,0,8
98186,4f378574e4b0156e8798d042,Cafe Rossa,51.507622,-0.090152,2,0,2
98188,4c36f42d2c8020a118228800,Winchester Palace,51.5068781375885,-0.09105026721954346,311,1,278
98218,52a97bad11d2e88a34b2c45e,Bill's Borough Market,51.50695713184568,-0.09137784019167862,3,0,3
98248,4c29e236e19720a19219fa58,FTSE,51.507317,-0.091597,13,0,8
98270,4c24ffeea852c928dc16e46c,Zizzi,51.50826167077801,-0.09527206420898438,626,13,527
98271,4b0be2a4f964a5206e3423e3,EAT.,51.50820665567296,-0.09497358477983119,877,10,506
98274,4af00c9ff964a52082da21e3,Ofcom,51.508078555533174,-0.09503655725115807,700,1,107
98276,4bd53dd74e32d13a229dc080,Riverside House,51.50784819645876,-0.09433156412836292,323,0,51
98277,4be0524f652b0f47eafb7111,Studio 41 / Kitsite,51.50725,-0.092905,31,0,4
98279,50b487c8e4b020fc3da0140c,Free solo motorcycle parking bay,51.50719323477933,-0.09278297424316405,25,0,3
98290,4b0018abf964a520bf3a22e3,Starbucks,51.507984951710945,-0.09634404611711173,2093,8,1017
98327,4bca1e58937ca593d62aa792,Tas Pide,51.507760600000005,-0.096459,523,16,437
98331,4cd56ba67da9a35d7f5ee9b9,The Rose Theatre,51.507128480065575,-0.09499291872786458,121,2,91
98332,52d1bf69498e56474cfec4b5,The Sam Wanamaker Playhouse,51.50817991442506,-0.09633292522947647,31,2,24
98335,4fd06563e4b03196d70fe67f,Crown Prosecution Service - Rose Court,51.50745730305144,-0.0949479634806089,35,0,15
98337,4c48434c19fde21e3bed0a76,Ninthwave,51.507079,-0.094899,4,0,1
98339,4fe1be31e4b03c304e94e7af,Rose Court Canteen,51.507569752213534,-0.09475336570190689,9,0,1
98340,4ad64197f964a5201d0621e3,Shakespeare's Globe Theatre,51.508114762313845,-0.09694576263427734,10235,93,8310
98345,4b4cd381f964a52076c026e3,PizzaExpress,51.5085038,-0.09593103,1229,7,1024
98349,4ac518bff964a5205da320e3,Swan at the Globe,51.50851297064889,-0.09671219587850817,2121,32,1555
98355,4b92768ff964a5206dfb33e3,Bankside Pier,51.508735781226605,-0.09665608406066895,1134,4,846
98358,4ea6b283b8f7b8a60b5809da,Theo's Cafe,51.50713779522375,-0.09624937746012671,97,1,24
98361,4ac518d0f964a5209ca620e3,Bear Gardens,51.507346,-0.095759,26,1,6
98363,4c2217779085d13a82b885cc,Motability,51.507313250149764,-0.09600143377649245,421,0,33
98365,4ac518d0f964a520b8a620e3,The Rose Theatre,51.50715332483444,-0.09649402219233143,52,0,42
98366,500ecd8de4b08cab3cce814f,Sackler Studios,51.50723087635892,-0.0956758335133061,21,0,6
98370,4ac518d3f964a52076a720e3,Tate Modern,51.507607256702116,-0.0994563102722168,51559,373,39697
98382,525d408911d25aa5106de51f,Paul Klee Making Visible,51.50788474892459,-0.09932023048685516,448,14,437
98383,4acdd490f964a5202bcd20e3,Tate Modern Members' Room,51.50779214701171,-0.09964703220426202,2053,20,1234
98385,4d711fd24a0b60fcbeab259f,WDMP Limited,51.50718938004853,-0.09690405233946407,255,0,13
98393,4ac518e3f964a520c4aa20e3,Tate Modern Restaurant,51.50788452550081,-0.09955749649444179,1339,28,1258
98396,4c8a38621eafb1f7251e7835,Tate Modern Bookshop,51.50779736717376,-0.09973935173192731,684,1,620
98399,4c921bc9ae96a0933adda846,Turbine Hall,51.50749953167364,-0.09975614355146473,939,2,768
98414,4e47a5241f6e29f10db63074,Tate Modern Espresso Bar,51.50793588151899,-0.09945348126876556,501,9,475
98417,503b62a4e4b0caef77d9ca05,Tate Modern Member's Cafe,51.50775416680264,-0.09896278381347656,44,2,32
98418,518c025a498ea67bd167609f,Shakespeare Globe Theatre Bookshop,51.50825598840035,-0.09738352818369382,47,0,47
98420,52fe48b5498e7d97def23f47,Richard Hamilton At Tate Modern,51.508006,-0.09932,6,0,6
98422,52a31831498e722cd50bc6bc,Laundry Room (Bankside House),51.5077625866772,-0.09820795021209693,6,1,1
98423,528b7b90498ec1ac74ae0f88,Mira Schendel at Tate Modern,51.507859143704835,-0.0988337338239905,21,0,21
98425,4d80e2476bd8b60cfa87517c,New Philanthropy Capital,51.506833,-0.097544,6,0,5
98426,4dde3924b0fbc2c4eefd566c,Se Spot,51.50707937,-0.09766934000000001,2,1,2
98428,51a86c65498ec1c8a35fc982,Concise,51.50696242934628,-0.09751180317388408,114,5,8
98444,4e87141a5c5c136a48b22085,Bankside Beach,51.50840857876848,-0.10007858276367188,565,2,307
98451,50046d62e4b0b1602cfe05aa,The Tanks @ Tate Modern,51.50743778889771,-0.09997368737921147,560,1,496
98452,4e108a0552b1655efa3db959,Tate Modern Grass Square,51.508234960183394,-0.09982109069824219,549,2,426
98454,4ac518bef964a52007a320e3,Tate Modern Cafe 2,51.507755323690176,-0.10072704158763236,802,20,758
98473,509e4740e4b044f76416c3f4,Tate Shop,51.50732990584184,-0.09961317284900266,85,0,72
98475,4ecbac288b813b34fe58a4e1,Poetry and Dream @ Tate Modern,51.507160607015415,-0.10012040554076852,77,0,72
98479,4e9961fc9a52ceeb88291e10,Gerhard Richter - Panorama,51.50733042641206,-0.09971478649905552,178,3,172
98480,4d876a727e8ef04db9cc46be,"Tate Modern, Level 3, Material Gestures, Room 3: Mark Rothko",51.50759252069785,-0.0998199395055024,140,0,137
98484,503f60c5e4b08f2e2d99eda2,Structure And Clarity @tate Modern,51.50755061945021,-0.0996312109864618,41,0,39
98485,501d660ae4b09fbdec47e29f,"Tate Modern, Rothko Room",51.50755089227115,-0.10054272114376162,73,0,72
98487,4f380c68e4b0d26ba1a7b42a,starr auditorium @tate,51.507330022884645,-0.09996774728508455,21,0,12
98489,4ac518d4f964a5208ba720e3,Bankside Gallery,51.508391866493916,-0.10122284478366778,215,2,195
98498,4ac518bef964a52010a320e3,Founder's Arms,51.50863204282614,-0.10139560819610756,5301,61,4011
98501,4b0e5d0ff964a520175723e3,Starbucks,51.508349807320485,-0.10174947651976789,1265,8,645
98534,4e2ac9a652b1b8f19859bbbf,Falcon Point Piazza,51.50806704039956,-0.10226005180369209,89,0,26
98541,4f8ee15ae4b084124aeb1be4,Marcus Campbell,51.50770357826926,-0.1011431511936141,14,2,7
98542,52f635fb498e3325f0aacbbd,marcus campbell art books,51.508098587224396,-0.10145686398541189,1,0,1
98543,4c1b5ce8b306c9286e0062b7,ZDNet UK,51.507436,-0.101682,8,0,4
98545,4c4b08ce9c8d2d7f26f2656a,The Wapping Project Bankside,51.507547,-0.102267,71,3,60
98546,4b63eabff964a520fd962ae3,Purdy Hicks Gallery,51.50739976834541,-0.10233182711850519,38,1,35
98549,505dd474e4b03366ba943d21,Behind NME Lines Exhibition,51.50703602813331,-0.10130523016037365,11,0,11
98555,508792f3e4b01f175e877e6a,Blackfriars Station South Side,51.50849852709508,-0.1028700560652662,386,3,249
98557,51168878e4b059beb530ea6b,Gallery Lofts,51.507277,-0.102911,2,0,2
98561,4b4b1101f964a520bf9126e3,GfK NOP,51.5077778201386,-0.10432365957229334,378,2,48
98567,4ad43a2af964a52078e720e3,Benugo,51.508204371537175,-0.10420746430076139,878,3,83
98568,4c2e489116adc9287d96bb9c,Bankside Pavillion,51.50716368212241,-0.10286724418229826,5,0,5
98573,4c061b42761ac9b69d752074,UBM,51.5077317075315,-0.10433678643302442,215,1,64
98578,52c9618f11d21b6d0929bc04,Invader,51.507121,-0.104125,1,0,1
98579,4ed63c274901f0368481e48a,Arc'teryx Veilance,51.507541,-0.102434,2,0,2
98582,4c07de0d708c2d7f0da0ca63,Doggett's Coat & Badge,51.50831509192025,-0.10509967803955078,2758,34,2002
98595,520375e1498e3cff74f57f29,NIcholson's Freehouse,51.508598552538174,-0.1049247621002862,66,2,64
98602,50bc74d5e4b038303340d204,"Veredus London Office, Ludgate House",51.50799326026908,-0.10444616410626968,18,0,4
98603,52ceb239498e36262201f433,One Blackfriars,51.507667541503906,-0.1048874482512474,4,0,1
98605,4f37ef98e4b0cc4ce3fe25f2,Freud Portraits Exhibition,51.5073269020109,-0.10350259587180168,3,0,2
98606,51890fcf498ea8c4c3a4438a,KPMG Thames Clipper,51.50807723219557,-0.10636125746618703,121,2,104
98607,4c0f9abe2466a5938bd97a21,GfK NOP Film Works Studio,51.507046,-0.103643,5,0,2
98609,50ca02c0245f2d4aa8c2b2ef,Ruba Bar,51.50839850401603,-0.10478054255947503,11,0,11
98661,4e452d49d164821e116bd93c,King's Reach Newsagent,51.50715956174058,-0.10567143107479242,25,0,15
98663,4e70a05baeb74244339b7e1a,Kalmak Pharmacy,51.50712505799759,-0.10538403967943694,32,0,13
98665,4c48092896abd13a41d57201,O'Sullivan Concept salon,51.507053,-0.10599281004846685,9,0,8
98676,4b3e2de8f964a5203c9925e3,Oxo Tower,51.508368512999866,-0.10857582092285156,2378,16,2045
98679,4ad46187f964a520b2e720e3,EAT.,51.50824486666666,-0.10791599750518799,637,13,321
98685,4be56976bcef2d7f00bc03e5,Gallery @ Oxo,51.5083649,-0.108534,248,0,220
98686,50ec2602e4b0092e1d1be04a,Caffè Nero,51.50837974461742,-0.1084420942523352,309,3,276
98689,4bbe1dfc0ec69c74a8da5559,Bargehouse Gallery,51.50809049606323,-0.108327,141,0,130
98693,4ec113ceb6341cd41f483843,The Blue Train Jazz Club,51.5071492495102,-0.10692753947764295,30,0,25
98694,4f0acc6710818923ec6c3dc3,Cloud Sherpas,51.50761393444422,-0.10765314102172852,38,2,5
98696,4fc62c76e4b0284ec05301bc,HMRC Enquiry Centre,51.507113,-0.106958,2,0,2
98697,4c9ca64954c8a1cd73e87b4b,HSBC Bank plc,51.507233301581444,-0.10650515556335449,20,1,10
98698,4c3c38707ea8952112182247,Chartered Institute of Environmental Health,51.507174797690574,-0.10654134650501285,319,0,14
98699,4f5dc725e4b053fd69cce538,The Carbon Trust,51.50695283322676,-0.10692358016967773,29,0,12
98705,4ac518d5f964a520cda720e3,OXO Tower Brasserie,51.508405455849164,-0.10832689376224446,3069,50,2692
98709,52acc4f111d2336a92fe8d18,Oxo Tower Restaurant,51.50841102678037,-0.10808069036490184,57,1,56
98721,503d0e4ce8890057257d91f3,Oxo Tower Bar,51.508395223516196,-0.10810375213623047,315,4,297
98724,4f75d77de4b0c0edd5e3354d,56 Stamford,51.507244,-0.107773,31,0,9
98726,523ce8b5498e65dfe77c6f66,Nolias 11,51.5072486,-0.1077724,1,0,1
98727,51c1d967498e089605ef62e8,Cloud Sherpas UK Office,51.50732421875,-0.10773249715566635,1,0,1
98728,4c014f6058dbc9289518ee6b,Skylark Gallery,51.508647516204,-0.10841172880977205,13,0,11
98753,4c14c91277cea593f71ad160,Steer Davies Gleave,51.50779423311148,-0.10859191417694092,247,0,8
98756,50d4cb02e4b0f0310d7afe70,boat,51.50732338914453,-0.1090445604366186,11,0,11
98778,4ba21dacf964a520dadc37e3,House of Crepes,51.50748431682587,-0.11007249355316162,82,1,77
98782,4f7ec0080039ef8a138e2b9c,Baja Bikes London,51.50738021288773,-0.10994911193847656,4,0,4
98786,4acf7b2bf964a520f6d320e3,Bargehouse,51.50741360175492,-0.11043190956115723,35,2,24
98808,4fbe5028e4b026b6e69e5ff1,HIGNFY,51.507525670793584,-0.1106825579420516,1,0,1
98809,4bcae3eab6c49c74563d9191,southbank printmakers,51.50726001276327,-0.11041045188903809,3,0,3
98810,4fcb2332e4b01f9ce3b58de0,Frank Sinatra Suite - The Savoy,51.50704,-0.11093,1,0,1
98811,4dcacc97887769ff3d579570,smart urban stage,51.507259,-0.110352,2,0,2
98813,4d43210a7fb05481381d7279,National Theatre Green Room,51.50750729870493,-0.11341417909798203,118,0,41
98815,4ac518d9f964a520bea820e3,Riviera,51.507297,-0.110242,2,0,2
98816,4da82ec1cda119a2c8f6e111,Fish And Chips,51.508253953563994,-0.1112766042994646,15,0,15
98817,4ebabdcecc21586855b66d8e,Urban Beauty,51.507442474365234,-0.11022859811782837,3,0,3
98836,52e01308498e207d9e61fd96,National Theatre Bookshop,51.50781,-0.113763,11,1,11
98843,5236daab498e6984fe4e9a9c,Silver Jubilee Walkway,51.508279143621614,-0.11177603876402521,5,0,5
98844,4b6bece3f964a520cb1c2ce3,J. P. Morgan,51.50687,-0.111977,13,0,8
98846,52795c2111d2a618f3b63f95,Waterloo Grill,51.508698,-0.112262,3,0,3
98847,51531c97c84c4421a840d83d,Howley Food,51.506785886957886,-0.111960768699646,0,1,0
98870,4eef8a4e93add02fce8bb01c,Cottesloe Theatre,51.507300079506656,-0.11328577995300293,132,0,76
98871,4c2b84a057a9c9b6de08f667,"The Deck, National Theatre",51.50753297306494,-0.1136842709810568,136,1,122
98872,5193d904498eeb8659eaf5d1,Mezzanine Restaurant National Theatre,51.507593706436026,-0.11460767328308165,15,0,11
98874,4cffe3206923721e7ac7c13b,Landscape Photographer Of The Year.,51.5074136937585,-0.11504983820344111,22,0,19
98877,4f5779a4e4b0d00bd644dee8,NT Sound: Control Room 1,51.507431,-0.11338,6,0,5
98878,4c447fc936d6a5930a8b6aa8,Olivier Statue South Bank,51.507426,-0.115043,116,0,46
98879,51efd011498e0ae228dc8e37,HQS Wellington,51.50755374773099,-0.11353514724568689,2,0,2
98884,4adb5c6ff964a5206b2621e3,Waterloo Bridge,51.508234960183394,-0.11647224426269531,10780,44,4658
98933,4c18a1994ff90f4742a00e49,National Theatre Box Office,51.50732130064947,-0.1147966380701186,67,1,34
98934,4b65851cf964a52028f32ae3,William Tyndale School,51.50724947395788,-0.11483771701554851,35,0,8
98936,4f6243cfe4b073ddcad529c3,National Theatre Foyer Concert Pitch,51.50735213576382,-0.11478022123524156,28,1,19
98937,4eaee99982315d0ca637976f,Long Bar,51.507322,-0.114896,8,0,8
98956,5185387d498ea00e8cbafef4,The Shed,51.50718250608446,-0.11577780067940223,9,0,9
98961,506d76b8e4b00cdc7b7413e2,Mexican Mobile Eating,51.50710457907209,-0.11621402641144525,51,1,45
98966,52220db611d261ae11290f43,National Theatre,51.507022496934795,-0.11618468657585153,8,0,8
98968,5236bb1a11d2240e5be3064a,The Light Princess,51.50692452857907,-0.11584128295404106,46,0,16
98969,509002f8e4b031cde18eedcc,St Thomas' Hospital Pharmacy Dispensary,51.507233353163485,-0.1157608200449229,15,0,1
99025,51e97dbd498e4d66c72aa254,Las Iguanas,51.5078516367726,-0.11854157056227815,4,0,4
99059,4bb8e1f1314e95217de1489d,Silver Sturgeon,51.508619,-0.11925101280212402,68,1,59
99067,4b9e3908f964a520f6d236e3,Victoria Embankment Gardens,51.508528775862885,-0.1214289665222168,4482,28,2352
99084,4c7194ecf3279c7446f6a62d,Thames Rib Experience,51.507380212887725,-0.12102127075195312,114,3,108
99088,4d3ec4458edf370457dfc6a5,T m lewin,51.5081467373994,-0.12144934432353768,4,0,3
99101,51c4cb51498e613d77b5a98d,River Bus,51.50707901355048,-0.1212132318661482,6,0,6
99104,4d737a525f003704df9bf0a0,MV Symphony,51.50746423852197,-0.12094510399067816,43,0,37
99105,521f248c11d2d80b3c06e5c7,Harmony,51.507381731969666,-0.12110545689838148,3,0,2
99110,529f445411d2b467445da0e2,Thames Dinner Cruise,51.50715316794198,-0.12110710144042967,1,0,1
99111,4b0d285df964a5202a4423e3,Embankment Cafe,51.50843911716466,-0.12117430559743898,189,7,152
99114,51a8e375498e22648c368e08,Tfl River Services,51.507097,-0.121094,2,0,2
99116,4c0501dc3846b713f458d7a3,Wrap It Up,51.50763396766471,-0.1228022575378418,203,6,95
99117,4cb59f2356fca1cd0bf44f18,Snax,51.507532596588135,-0.122992,79,3,42
99142,50648639e4b0593606e6b6e7,Ingram House,51.50890912576165,-0.12327056042747701,102,0,6
99144,518a70b0498e8cb851ea66f4,Fratelli la Bufala,51.50805671373594,-0.12374914031640652,151,9,131
99146,4e064b3a1f6e21103385df18,Charing Cross Theatre,51.508011,-0.123923,344,4,292
99148,4fff10d8e4b0f8be9c22750b,West End Ghost Tour,51.50735,-0.121982,1,0,1
99149,4dbed1f493a08f9274f48a26,Platform 2,51.507313835771335,-0.12273593906805874,44,0,34
99175,4c6d9eaa06ed6dcb1f6ba422,Lupita,51.50841547642091,-0.12426149585594748,2470,105,1728
99177,4df4d4101fc7b84e0ea80837,All Bar One,51.50816818362834,-0.1240682601928711,1222,6,954
99179,4c1e45a8b306c9285ac066b7,Holland & Barrett,51.507068379316905,-0.1229095458984375,52,2,24
99205,4caccb732776b60c05bd540d,L'Ulivo,51.50815405962682,-0.12406559563290462,475,12,416
99207,4eeb89cbb8f70294271bda76,The Beer House,51.50792248847234,-0.12448338019718813,372,10,188
99209,52ebf16d498e85a5634f8b84,PwC Thames Board Room,51.50760470593202,-0.12406288076037572,1,0,1
99230,4aef1a52f964a520a2d521e3,Marks & Spencer,51.508249169843616,-0.12506323907156855,670,2,261
99231,4ac518d0f964a520a7a620e3,Benjamin Franklin House,51.50775256837812,-0.125016776081689,209,8,145
99238,4d6d3380cb0eb1f77500a9a0,Burger King,51.50797879597378,-0.12452002388817918,456,3,295
99239,51f013bd498ecf0cc0001c76,Citadines Breakfast Bar,51.507532028738105,-0.12483757354918498,74,0,9
99252,526d584b11d274c038047050,Ghost Bus London Tour!,51.507248,-0.12593,5,1,5
99254,4aeae508f964a52077bc21e3,Korean Cultural Centre,51.507223725,-0.125716,268,2,133
99255,4cb76225c7228cfa0e6dffcd,Ghost Bus Tours,51.50743363506349,-0.1258707046508789,133,4,130
99256,5070002d90e78bd11ce0a49a,Tortilla,51.50808137396048,-0.12658953666687012,547,20,393
99257,50066c2ce4b001c92535edec,Kings Cross to Cambridge train,51.507344,-0.126224,117,1,80
99259,4d6d37d51dfca35de83245e0,8 Northumberland Avenue,51.507347,-0.1260852813720703,151,1,120
99260,52d9a0b0498e504e4f75809f,Bianco 43,51.50736,-0.126473,8,1,6
99265,4d667b231658721e1336c804,The Co-operative Food,51.50820824957313,-0.1263427734375,678,2,196
99266,5187b15e498e99d0b78cceec,Time Tour Bus,51.507376,-0.125806,3,1,3
99267,51c09511498e32096ca23ffe,Raindance Film School,51.507763,-0.125345,18,0,11
99268,518e4bd5498e57c72bebe5cd,Costa Coffee,51.507437218477854,-0.1270991111240781,34,0,33
99269,4e37c821b61c5cb3c3835809,Boots,51.50809521353199,-0.1257347397975517,437,0,225
99283,4b28fc31f964a520f89624e3,Regus,51.5073595,-0.126771,132,2,69
99298,52c064df498e511472c93602,garfunkel's Restaurant,51.50737380981445,-0.12687520682811737,1,0,1
99315,50895597e4b0aa994cd24505,THE TEA ROOM,51.50733393145393,-0.1276842399040095,79,1,66
99316,4ecfb3860e61efa330295bcf,Crest Of London,51.50733393145393,-0.1276842399040095,114,1,107
99321,4dd7ab78b0fb8af3808b25d7,Frankie & Benny's,51.507172,-0.127491,129,2,122
99325,4ace4755f964a52094cf20e3,The Fourth Plinth,51.50796117568576,-0.1281452178955078,396,6,255
99327,50aa7c98e4b0d042f9f0bd59,Fountain - Trafalgar Square (East),51.50830917626245,-0.12789962719442463,390,1,338
99329,4d53d735a64560fca1b3b33a,Statue of King Charles I,51.507460346127864,-0.127716064453125,81,2,71
99346,4b7ef495f964a520180c30e3,The Rockwell,51.50766610611467,-0.12921288940894798,262,5,217
99348,512cffe8e4b07446f4777ecc,"National Gallery: ""Barocci, Brilliance and Grace""",51.50800375596933,-0.1296403548538571,184,2,178
99352,4d170e966c8b54812bd5e7cc,Bus Stop S (58872),51.50771498680115,-0.129168,93,0,72
99353,512de663e4b0016f186850cf,"Old Adrmiralty Building, Foreign and Commonwealth Office",51.50710134599,-0.12916441661875983,16,0,6
99354,51f3cffc498e35158c9a0762,Hahn/Cock,51.50820026953615,-0.12861264554116308,45,1,42
99355,4d93570e52ed224bc9ea1aac,IoD Wine Bar,51.50735975435509,-0.1298413440784241,13,0,12
99356,4d98ac7e97d06ea80745390b,Rumus Restaurant,51.507193,-0.12892,0,0,0
99358,4f5184bee4b0ef967072a52f,TSQ Club,51.50767539822806,-0.129971957836762,26,0,8
